OrderID,Product,QuantityOrdered,PriceEach,Street,City,ZIP,Month,Hour,OrderDateTime
229659,AAA Batteries (4-pack),1,2.99,59 Cedar St,San Francisco (CA),94016,Jul,23,2019-07-22T23:26:00Z
229660,Apple Airpods Headphones,1,150,892 Lakeview St,San Francisco (CA),94016,Jul,20,2019-07-03T20:41:00Z
229661,Lightning Charging Cable,1,14.95,842 Johnson St,San Francisco (CA),94016,Jul,13,2019-07-26T13:25:00Z
229662,iPhone,1,700,193 Madison St,San Francisco (CA),94016,Jul,12,2019-07-02T12:02:00Z
229663,Apple Airpods Headphones,1,150,561 7th St,Austin (TX),73301,Jul,18,2019-07-21T18:58:00Z
229664,27in FHD Monitor,1,149.99,81 Jefferson St,Los Angeles (CA),90001,Jul,19,2019-07-11T19:33:00Z
229665,LG Dryer,1,600,406 Elm St,Austin (TX),73301,Jul,14,2019-07-19T14:50:00Z
229666,Lightning Charging Cable,1,14.95,955 River St,Atlanta (GA),30301,Jul,11,2019-07-25T11:16:00Z
229667,AA Batteries (4-pack),1,3.84,785 Lake St,San Francisco (CA),94016,Jul,18,2019-07-06T18:53:00Z
229668,USB-C Charging Cable,1,11.95,820 8th St,San Francisco (CA),94016,Jul,7,2019-07-06T07:23:00Z
229669,34in Ultrawide Monitor,1,379.99,694 Wilson St,Seattle (WA),98101,Jul,12,2019-07-18T12:45:00Z
229670,AAA Batteries (4-pack),2,2.99,214 Church St,Atlanta (GA),30301,Jul,19,2019-07-17T19:40:00Z
229671,Lightning Charging Cable,1,14.95,874 North St,San Francisco (CA),94016,Jul,8,2019-07-30T08:34:00Z
229672,ThinkPad Laptop,1,999.99,429 8th St,Boston (MA),02215,Jul,10,2019-07-25T10:47:00Z
229673,iPhone,1,700,786 10th St,San Francisco (CA),94016,Jul,11,2019-07-02T11:00:00Z
229673,Lightning Charging Cable,1,14.95,786 10th St,San Francisco (CA),94016,Jul,11,2019-07-02T11:00:00Z
229674,Apple Airpods Headphones,1,150,549 North St,Austin (TX),73301,Jul,3,2019-07-31T03:37:00Z
229675,Macbook Pro Laptop,1,1700,676 Ridge St,Austin (TX),73301,Jul,20,2019-07-15T20:58:00Z
229676,Lightning Charging Cable,1,14.95,172 Center St,Atlanta (GA),30301,Jul,14,2019-07-21T14:49:00Z
229677,AA Batteries (4-pack),2,3.84,326 Johnson St,Los Angeles (CA),90001,Jul,19,2019-07-23T19:05:00Z
229678,LG Dryer,1,600,544 Spruce St,Boston (MA),02215,Jul,12,2019-07-13T12:36:00Z
229679,Apple Airpods Headphones,1,150,205 Hickory St,New York City (NY),10001,Jul,13,2019-07-13T13:07:00Z
229680,Apple Airpods Headphones,1,150,919 Cedar St,San Francisco (CA),94016,Jul,9,2019-07-14T09:40:00Z
229681,USB-C Charging Cable,1,11.95,227 Hickory St,New York City (NY),10001,Jul,22,2019-07-23T22:24:00Z
229682,AA Batteries (4-pack),1,3.84,529 Chestnut St,Portland (OR),97035,Jul,20,2019-07-07T20:37:00Z
229683,USB-C Charging Cable,1,11.95,955 9th St,Los Angeles (CA),90001,Jul,13,2019-07-07T13:37:00Z
229684,Lightning Charging Cable,1,14.95,25 River St,Portland (OR),97035,Jul,21,2019-07-20T21:04:00Z
229685,AA Batteries (4-pack),2,3.84,262 Lincoln St,Austin (TX),73301,Jul,14,2019-07-18T14:11:00Z
229686,Lightning Charging Cable,1,14.95,687 2nd St,Dallas (TX),75001,Jul,16,2019-07-26T16:20:00Z
229687,ThinkPad Laptop,1,999.99,138 Willow St,Dallas (TX),75001,Jul,8,2019-07-26T08:45:00Z
229688,Lightning Charging Cable,1,14.95,299 12th St,Atlanta (GA),30301,Jul,13,2019-07-12T13:25:00Z
229689,Bose SoundSport Headphones,1,99.99,870 Dogwood St,San Francisco (CA),94016,Jul,15,2019-07-05T15:05:00Z
229690,27in FHD Monitor,1,149.99,673 Spruce St,San Francisco (CA),94016,Jul,16,2019-07-01T16:19:00Z
229691,iPhone,1,700,829 1st St,Seattle (WA),98101,Jul,21,2019-07-07T21:52:00Z
229692,Lightning Charging Cable,1,14.95,10 12th St,Los Angeles (CA),90001,Aug,2,2019-08-01T02:39:00Z
229693,AAA Batteries (4-pack),1,2.99,101 9th St,Seattle (WA),98101,Jul,8,2019-07-13T08:50:00Z
229694,ThinkPad Laptop,1,999.99,970 North St,Austin (TX),73301,Jul,20,2019-07-31T20:56:00Z
229695,Lightning Charging Cable,1,14.95,217 Pine St,New York City (NY),10001,Jul,11,2019-07-08T11:46:00Z
229696,AA Batteries (4-pack),1,3.84,945 Forest St,San Francisco (CA),94016,Jul,22,2019-07-25T22:35:00Z
229697,Wired Headphones,1,11.99,577 Center St,Los Angeles (CA),90001,Jul,19,2019-07-07T19:50:00Z
229698,Bose SoundSport Headphones,1,99.99,705 Elm St,Dallas (TX),75001,Jul,18,2019-07-14T18:05:00Z
229699,Google Phone,1,600,405 5th St,Dallas (TX),75001,Jul,11,2019-07-12T11:03:00Z
229699,USB-C Charging Cable,1,11.95,405 5th St,Dallas (TX),75001,Jul,11,2019-07-12T11:03:00Z
229700,AAA Batteries (4-pack),1,2.99,27 Lakeview St,San Francisco (CA),94016,Aug,0,2019-08-01T00:44:00Z
229701,27in FHD Monitor,1,149.99,696 Adams St,Los Angeles (CA),90001,Jul,10,2019-07-25T10:22:00Z
229701,27in FHD Monitor,1,149.99,696 Adams St,Los Angeles (CA),90001,Jul,10,2019-07-25T10:22:00Z
229702,AAA Batteries (4-pack),1,2.99,52 Jackson St,Dallas (TX),75001,Jul,11,2019-07-22T11:55:00Z
229703,Lightning Charging Cable,1,14.95,882 Cherry St,Austin (TX),73301,Jul,19,2019-07-13T19:37:00Z
229704,USB-C Charging Cable,2,11.95,898 Walnut St,Los Angeles (CA),90001,Jul,11,2019-07-29T11:02:00Z
229705,Google Phone,1,600,13 Pine St,Los Angeles (CA),90001,Jul,14,2019-07-24T14:33:00Z
229706,Wired Headphones,1,11.99,823 North St,New York City (NY),10001,Jul,18,2019-07-10T18:28:00Z
229707,Lightning Charging Cable,1,14.95,591 13th St,Boston (MA),02215,Jul,13,2019-07-13T13:56:00Z
229708,Lightning Charging Cable,1,14.95,953 5th St,San Francisco (CA),94016,Jul,13,2019-07-14T13:08:00Z
229709,Flatscreen TV,1,300,443 Wilson St,New York City (NY),10001,Jul,18,2019-07-23T18:48:00Z
229710,Bose SoundSport Headphones,1,99.99,64 North St,Los Angeles (CA),90001,Jul,14,2019-07-01T14:55:00Z
229711,Apple Airpods Headphones,1,150,68 Maple St,Austin (TX),73301,Jul,13,2019-07-03T13:13:00Z
229712,AA Batteries (4-pack),1,3.84,241 Chestnut St,Los Angeles (CA),90001,Jul,23,2019-07-12T23:20:00Z
229713,Lightning Charging Cable,1,14.95,276 Main St,New York City (NY),10001,Jul,17,2019-07-10T17:23:00Z
229714,Macbook Pro Laptop,1,1700,594 Jackson St,San Francisco (CA),94016,Jul,19,2019-07-30T19:13:00Z
229715,Wired Headphones,1,11.99,359 5th St,San Francisco (CA),94016,Jul,11,2019-07-22T11:27:00Z
229716,AA Batteries (4-pack),2,3.84,213 Cedar St,Austin (TX),73301,Jul,8,2019-07-27T08:04:00Z
229717,AA Batteries (4-pack),1,3.84,138 11th St,Seattle (WA),98101,Jul,15,2019-07-18T15:16:00Z
229718,Lightning Charging Cable,1,14.95,152 13th St,San Francisco (CA),94016,Jul,17,2019-07-31T17:32:00Z
229719,Lightning Charging Cable,1,14.95,684 Hill St,San Francisco (CA),94016,Jul,13,2019-07-03T13:45:00Z
229720,27in 4K Gaming Monitor,1,389.99,95 Chestnut St,New York City (NY),10001,Jul,19,2019-07-09T19:33:00Z
229721,USB-C Charging Cable,1,11.95,728 Washington St,Los Angeles (CA),90001,Jul,3,2019-07-17T03:14:00Z
229722,Lightning Charging Cable,1,14.95,640 Highland St,San Francisco (CA),94016,Jul,9,2019-07-23T09:50:00Z
229723,Google Phone,1,600,641 Meadow St,New York City (NY),10001,Jul,10,2019-07-04T10:02:00Z
229724,USB-C Charging Cable,2,11.95,677 Adams St,San Francisco (CA),94016,Jul,18,2019-07-16T18:06:00Z
229725,Lightning Charging Cable,1,14.95,90 7th St,New York City (NY),10001,Jul,5,2019-07-27T05:54:00Z
229726,Bose SoundSport Headphones,1,99.99,854 Cherry St,Portland (OR),97035,Jul,19,2019-07-10T19:02:00Z
229727,USB-C Charging Cable,1,11.95,782 Johnson St,New York City (NY),10001,Jul,15,2019-07-13T15:52:00Z
229728,27in FHD Monitor,1,149.99,276 Maple St,Dallas (TX),75001,Jul,16,2019-07-22T16:30:00Z
229729,Bose SoundSport Headphones,1,99.99,6 Johnson St,San Francisco (CA),94016,Jul,18,2019-07-22T18:50:00Z
229730,27in FHD Monitor,1,149.99,152 Dogwood St,San Francisco (CA),94016,Jul,13,2019-07-22T13:31:00Z
229731,AA Batteries (4-pack),1,3.84,105 Cherry St,Atlanta (GA),30301,Jul,9,2019-07-30T09:08:00Z
229732,Apple Airpods Headphones,1,150,583 11th St,Los Angeles (CA),90001,Jul,12,2019-07-11T12:07:00Z
229733,iPhone,1,700,508 Maple St,Seattle (WA),98101,Jul,22,2019-07-17T22:50:00Z
229734,Macbook Pro Laptop,1,1700,346 Willow St,Los Angeles (CA),90001,Jul,23,2019-07-29T23:24:00Z
229735,AAA Batteries (4-pack),1,2.99,261 Jackson St,Atlanta (GA),30301,Jul,6,2019-07-15T06:35:00Z
229736,AAA Batteries (4-pack),2,2.99,407 Highland St,Los Angeles (CA),90001,Jul,8,2019-07-17T08:50:00Z
229737,27in 4K Gaming Monitor,1,389.99,939 7th St,Boston (MA),02215,Jul,1,2019-07-19T01:33:00Z
229738,Bose SoundSport Headphones,1,99.99,249 Elm St,Los Angeles (CA),90001,Jul,21,2019-07-28T21:40:00Z
229739,Apple Airpods Headphones,1,150,31 Adams St,San Francisco (CA),94016,Jul,20,2019-07-17T20:10:00Z
229740,Wired Headphones,1,11.99,731 Park St,New York City (NY),10001,Jul,13,2019-07-31T13:02:00Z
229740,ThinkPad Laptop,1,999.99,731 Park St,New York City (NY),10001,Jul,13,2019-07-31T13:02:00Z
229741,Wired Headphones,1,11.99,560 2nd St,Boston (MA),02215,Jul,10,2019-07-08T10:24:00Z
229742,27in FHD Monitor,1,149.99,286 Park St,Atlanta (GA),30301,Jul,17,2019-07-30T17:49:00Z
229743,Bose SoundSport Headphones,1,99.99,417 Johnson St,San Francisco (CA),94016,Jul,21,2019-07-23T21:37:00Z
229744,iPhone,1,700,94 West St,San Francisco (CA),94016,Jul,9,2019-07-23T09:34:00Z
229744,Wired Headphones,1,11.99,94 West St,San Francisco (CA),94016,Jul,9,2019-07-23T09:34:00Z
229745,Apple Airpods Headphones,1,150,999 14th St,Los Angeles (CA),90001,Jul,6,2019-07-20T06:46:00Z
229746,AAA Batteries (4-pack),1,2.99,420 Church St,New York City (NY),10001,Jul,15,2019-07-04T15:28:00Z
229747,Lightning Charging Cable,1,14.95,675 2nd St,Atlanta (GA),30301,Jul,21,2019-07-24T21:07:00Z
229748,AAA Batteries (4-pack),4,2.99,36 6th St,New York City (NY),10001,Jul,15,2019-07-24T15:10:00Z
229749,ThinkPad Laptop,1,999.99,3 Church St,New York City (NY),10001,Jul,0,2019-07-26T00:00:00Z
229750,Macbook Pro Laptop,1,1700,855 14th St,Seattle (WA),98101,Jul,9,2019-07-04T09:29:00Z
229750,AA Batteries (4-pack),1,3.84,855 14th St,Seattle (WA),98101,Jul,9,2019-07-04T09:29:00Z
229751,Macbook Pro Laptop,1,1700,966 Maple St,Seattle (WA),98101,Jul,4,2019-07-19T04:12:00Z
229752,USB-C Charging Cable,2,11.95,692 2nd St,Los Angeles (CA),90001,Jul,9,2019-07-08T09:21:00Z
229753,Wired Headphones,1,11.99,488 2nd St,Portland (ME),04101,Jul,18,2019-07-12T18:34:00Z
229754,Macbook Pro Laptop,1,1700,915 Cherry St,San Francisco (CA),94016,Jul,13,2019-07-08T13:57:00Z
229755,Lightning Charging Cable,1,14.95,808 Dogwood St,Los Angeles (CA),90001,Jul,6,2019-07-12T06:11:00Z
229756,AA Batteries (4-pack),2,3.84,662 River St,Portland (ME),04101,Jul,21,2019-07-27T21:20:00Z
229757,USB-C Charging Cable,1,11.95,638 Main St,Los Angeles (CA),90001,Jul,10,2019-07-26T10:08:00Z
229758,Wired Headphones,1,11.99,282 South St,Los Angeles (CA),90001,Jul,15,2019-07-21T15:20:00Z
229759,ThinkPad Laptop,1,999.99,992 2nd St,New York City (NY),10001,Jul,13,2019-07-05T13:35:00Z
229760,AA Batteries (4-pack),1,3.84,866 9th St,Austin (TX),73301,Jul,10,2019-07-10T10:42:00Z
229761,USB-C Charging Cable,1,11.95,767 9th St,New York City (NY),10001,Jul,14,2019-07-23T14:09:00Z
229762,AA Batteries (4-pack),2,3.84,734 Forest St,New York City (NY),10001,Jul,14,2019-07-28T14:39:00Z
229763,USB-C Charging Cable,1,11.95,749 Cherry St,Boston (MA),02215,Jul,12,2019-07-01T12:27:00Z
229764,Wired Headphones,1,11.99,840 2nd St,Dallas (TX),75001,Jul,16,2019-07-29T16:38:00Z
229765,USB-C Charging Cable,1,11.95,716 Pine St,New York City (NY),10001,Jul,11,2019-07-27T11:30:00Z
229766,27in FHD Monitor,1,149.99,554 10th St,Los Angeles (CA),90001,Jul,15,2019-07-24T15:49:00Z
229767,Bose SoundSport Headphones,1,99.99,757 Adams St,San Francisco (CA),94016,Jul,5,2019-07-10T05:02:00Z
229768,USB-C Charging Cable,1,11.95,417 13th St,Los Angeles (CA),90001,Jul,10,2019-07-18T10:25:00Z
229769,ThinkPad Laptop,1,999.99,181 11th St,New York City (NY),10001,Jul,19,2019-07-01T19:20:00Z
229770,AAA Batteries (4-pack),1,2.99,191 Adams St,New York City (NY),10001,Jul,14,2019-07-10T14:12:00Z
229771,AAA Batteries (4-pack),1,2.99,231 Maple St,Seattle (WA),98101,Jul,19,2019-07-26T19:25:00Z
229772,AA Batteries (4-pack),1,3.84,614 Ridge St,Los Angeles (CA),90001,Jul,17,2019-07-21T17:21:00Z
229773,AAA Batteries (4-pack),2,2.99,625 1st St,Portland (OR),97035,Jul,0,2019-07-21T00:00:00Z
229774,AA Batteries (4-pack),4,3.84,87 Elm St,Seattle (WA),98101,Jul,21,2019-07-14T21:39:00Z
229775,Apple Airpods Headphones,1,150,675 Center St,Boston (MA),02215,Jul,7,2019-07-11T07:27:00Z
229776,Bose SoundSport Headphones,1,99.99,849 Sunset St,San Francisco (CA),94016,Jul,20,2019-07-28T20:11:00Z
229777,Bose SoundSport Headphones,1,99.99,606 Lakeview St,Los Angeles (CA),90001,Jul,10,2019-07-05T10:31:00Z
229778,ThinkPad Laptop,1,999.99,565 Highland St,Los Angeles (CA),90001,Jul,12,2019-07-04T12:49:00Z
229779,AAA Batteries (4-pack),2,2.99,677 Sunset St,San Francisco (CA),94016,Jul,0,2019-07-10T00:43:00Z
229780,27in FHD Monitor,1,149.99,503 Madison St,San Francisco (CA),94016,Jul,13,2019-07-15T13:39:00Z
229781,USB-C Charging Cable,1,11.95,404 Elm St,San Francisco (CA),94016,Jul,23,2019-07-24T23:24:00Z
229782,ThinkPad Laptop,1,999.99,101 Adams St,Boston (MA),02215,Jul,7,2019-07-23T07:26:00Z
229783,Apple Airpods Headphones,1,150,198 12th St,Boston (MA),02215,Jul,13,2019-07-21T13:25:00Z
229784,Vareebadd Phone,1,400,636 Church St,San Francisco (CA),94016,Jul,0,2019-07-22T00:10:00Z
229785,Lightning Charging Cable,1,14.95,481 Lincoln St,Los Angeles (CA),90001,Jul,23,2019-07-02T23:29:00Z
229786,iPhone,1,700,905 Lakeview St,New York City (NY),10001,Jul,10,2019-07-18T10:50:00Z
229786,Wired Headphones,1,11.99,905 Lakeview St,New York City (NY),10001,Jul,10,2019-07-18T10:50:00Z
229787,Bose SoundSport Headphones,1,99.99,720 Jackson St,Dallas (TX),75001,Jul,19,2019-07-20T19:14:00Z
229788,Wired Headphones,1,11.99,342 Johnson St,Atlanta (GA),30301,Jul,9,2019-07-29T09:05:00Z
229789,AAA Batteries (4-pack),1,2.99,918 Lincoln St,New York City (NY),10001,Jul,15,2019-07-05T15:28:00Z
229790,Lightning Charging Cable,1,14.95,202 5th St,San Francisco (CA),94016,Jul,16,2019-07-05T16:35:00Z
229791,ThinkPad Laptop,1,999.99,734 2nd St,New York City (NY),10001,Jul,10,2019-07-19T10:32:00Z
229792,Bose SoundSport Headphones,1,99.99,63 Cherry St,New York City (NY),10001,Jul,22,2019-07-29T22:39:00Z
229793,AA Batteries (4-pack),3,3.84,40 5th St,Seattle (WA),98101,Jul,22,2019-07-28T22:25:00Z
229794,AAA Batteries (4-pack),1,2.99,796 Washington St,Boston (MA),02215,Jul,9,2019-07-03T09:26:00Z
229795,Flatscreen TV,1,300,674 Hill St,San Francisco (CA),94016,Jul,16,2019-07-23T16:56:00Z
229796,Flatscreen TV,1,300,478 Church St,San Francisco (CA),94016,Jul,13,2019-07-19T13:29:00Z
229797,AA Batteries (4-pack),1,3.84,365 Main St,Atlanta (GA),30301,Jul,21,2019-07-18T21:03:00Z
229798,20in Monitor,1,109.99,222 Chestnut St,Los Angeles (CA),90001,Jul,0,2019-07-26T00:23:00Z
229799,Flatscreen TV,1,300,830 13th St,New York City (NY),10001,Jul,18,2019-07-17T18:53:00Z
229800,Apple Airpods Headphones,1,150,754 12th St,Dallas (TX),75001,Jul,20,2019-07-12T20:04:00Z
229801,iPhone,1,700,141 Hickory St,San Francisco (CA),94016,Jul,23,2019-07-26T23:53:00Z
229801,Lightning Charging Cable,1,14.95,141 Hickory St,San Francisco (CA),94016,Jul,23,2019-07-26T23:53:00Z
229802,Lightning Charging Cable,1,14.95,307 5th St,New York City (NY),10001,Jul,11,2019-07-27T11:48:00Z
229803,Apple Airpods Headphones,1,150,686 Ridge St,Austin (TX),73301,Jul,15,2019-07-27T15:44:00Z
229804,AAA Batteries (4-pack),3,2.99,352 South St,San Francisco (CA),94016,Jul,19,2019-07-30T19:24:00Z
229805,Bose SoundSport Headphones,1,99.99,833 Meadow St,Seattle (WA),98101,Jul,17,2019-07-11T17:35:00Z
229806,iPhone,1,700,998 Pine St,Atlanta (GA),30301,Jul,14,2019-07-10T14:24:00Z
229807,Macbook Pro Laptop,1,1700,475 8th St,Seattle (WA),98101,Jul,16,2019-07-07T16:09:00Z
229808,USB-C Charging Cable,1,11.95,443 Chestnut St,San Francisco (CA),94016,Jul,18,2019-07-14T18:15:00Z
229809,Bose SoundSport Headphones,1,99.99,789 9th St,Seattle (WA),98101,Jul,15,2019-07-30T15:40:00Z
229810,Bose SoundSport Headphones,1,99.99,94 Maple St,Atlanta (GA),30301,Jul,7,2019-07-03T07:16:00Z
229811,Google Phone,1,600,247 Johnson St,San Francisco (CA),94016,Jul,17,2019-07-14T17:17:00Z
229811,USB-C Charging Cable,1,11.95,247 Johnson St,San Francisco (CA),94016,Jul,17,2019-07-14T17:17:00Z
229812,AA Batteries (4-pack),3,3.84,123 Johnson St,Los Angeles (CA),90001,Jul,19,2019-07-12T19:28:00Z
229813,USB-C Charging Cable,1,11.95,519 Walnut St,Los Angeles (CA),90001,Jul,22,2019-07-07T22:40:00Z
229814,AAA Batteries (4-pack),1,2.99,105 Forest St,New York City (NY),10001,Jul,16,2019-07-09T16:32:00Z
229815,Apple Airpods Headphones,1,150,217 Wilson St,Boston (MA),02215,Jul,13,2019-07-20T13:36:00Z
229816,Apple Airpods Headphones,1,150,449 Willow St,Boston (MA),02215,Jul,8,2019-07-12T08:19:00Z
229817,AA Batteries (4-pack),3,3.84,805 Jackson St,Atlanta (GA),30301,Jul,13,2019-07-21T13:14:00Z
229818,AA Batteries (4-pack),2,3.84,705 West St,Portland (OR),97035,Jul,15,2019-07-04T15:44:00Z
229819,Lightning Charging Cable,1,14.95,972 Park St,San Francisco (CA),94016,Jul,0,2019-07-25T00:25:00Z
229820,AAA Batteries (4-pack),1,2.99,178 Wilson St,Los Angeles (CA),90001,Jul,15,2019-07-10T15:29:00Z
229821,USB-C Charging Cable,1,11.95,439 14th St,Boston (MA),02215,Jul,14,2019-07-20T14:26:00Z
229822,Wired Headphones,1,11.99,371 Pine St,Boston (MA),02215,Jul,17,2019-07-11T17:53:00Z
229823,iPhone,1,700,488 Hill St,New York City (NY),10001,Jul,11,2019-07-15T11:49:00Z
229824,AAA Batteries (4-pack),1,2.99,359 7th St,Dallas (TX),75001,Jul,22,2019-07-24T22:01:00Z
229825,Wired Headphones,1,11.99,535 Adams St,San Francisco (CA),94016,Jul,10,2019-07-11T10:52:00Z
229826,AAA Batteries (4-pack),1,2.99,574 Hickory St,Atlanta (GA),30301,Jul,13,2019-07-26T13:13:00Z
229827,Lightning Charging Cable,1,14.95,272 13th St,Los Angeles (CA),90001,Jul,18,2019-07-16T18:37:00Z
229828,Apple Airpods Headphones,1,150,160 8th St,Los Angeles (CA),90001,Jul,11,2019-07-07T11:20:00Z
229829,27in FHD Monitor,1,149.99,292 7th St,New York City (NY),10001,Jul,10,2019-07-02T10:16:00Z
229830,34in Ultrawide Monitor,1,379.99,510 Hickory St,Atlanta (GA),30301,Jul,15,2019-07-26T15:22:00Z
229831,Wired Headphones,1,11.99,578 Jackson St,Los Angeles (CA),90001,Jul,1,2019-07-28T01:27:00Z
229832,Apple Airpods Headphones,1,150,876 Forest St,Boston (MA),02215,Jul,12,2019-07-01T12:58:00Z
229833,Google Phone,1,600,202 Pine St,San Francisco (CA),94016,Jul,20,2019-07-16T20:52:00Z
229833,USB-C Charging Cable,1,11.95,202 Pine St,San Francisco (CA),94016,Jul,20,2019-07-16T20:52:00Z
229834,Google Phone,1,600,688 South St,Los Angeles (CA),90001,Jul,22,2019-07-11T22:38:00Z
229835,iPhone,1,700,10 4th St,Los Angeles (CA),90001,Jul,13,2019-07-05T13:06:00Z
229836,27in 4K Gaming Monitor,1,389.99,15 Church St,New York City (NY),10001,Jul,8,2019-07-08T08:42:00Z
229837,AAA Batteries (4-pack),4,2.99,964 Wilson St,San Francisco (CA),94016,Jul,9,2019-07-29T09:43:00Z
229838,AAA Batteries (4-pack),2,2.99,816 Dogwood St,Los Angeles (CA),90001,Jul,10,2019-07-01T10:23:00Z
229839,Bose SoundSport Headphones,1,99.99,72 Cedar St,Austin (TX),73301,Jul,10,2019-07-08T10:11:00Z
229840,Bose SoundSport Headphones,1,99.99,165 West St,San Francisco (CA),94016,Jul,7,2019-07-07T07:19:00Z
229841,Macbook Pro Laptop,1,1700,767 1st St,Seattle (WA),98101,Jul,17,2019-07-02T17:31:00Z
229842,AAA Batteries (4-pack),1,2.99,3 Meadow St,New York City (NY),10001,Jul,9,2019-07-11T09:25:00Z
229843,AA Batteries (4-pack),1,3.84,648 11th St,Los Angeles (CA),90001,Jul,19,2019-07-21T19:29:00Z
229844,AA Batteries (4-pack),1,3.84,929 7th St,Portland (OR),97035,Jul,10,2019-07-02T10:03:00Z
229845,Apple Airpods Headphones,1,150,46 Washington St,Dallas (TX),75001,Jul,12,2019-07-31T12:43:00Z
229846,USB-C Charging Cable,1,11.95,212 Ridge St,San Francisco (CA),94016,Jul,10,2019-07-18T10:23:00Z
229847,20in Monitor,1,109.99,983 12th St,Atlanta (GA),30301,Jul,9,2019-07-30T09:22:00Z
229848,Lightning Charging Cable,1,14.95,386 14th St,Dallas (TX),75001,Jul,20,2019-07-24T20:56:00Z
229849,AA Batteries (4-pack),1,3.84,467 Madison St,Austin (TX),73301,Jul,12,2019-07-04T12:38:00Z
229850,Bose SoundSport Headphones,1,99.99,76 South St,Boston (MA),02215,Jul,17,2019-07-05T17:06:00Z
229851,Wired Headphones,1,11.99,367 1st St,San Francisco (CA),94016,Jul,11,2019-07-25T11:40:00Z
229852,27in FHD Monitor,1,149.99,984 River St,Los Angeles (CA),90001,Jul,12,2019-07-04T12:30:00Z
229853,Wired Headphones,2,11.99,413 4th St,Dallas (TX),75001,Jul,16,2019-07-05T16:57:00Z
229854,AA Batteries (4-pack),1,3.84,15 10th St,Los Angeles (CA),90001,Jul,22,2019-07-06T22:03:00Z
229855,Bose SoundSport Headphones,1,99.99,435 7th St,Seattle (WA),98101,Jul,13,2019-07-08T13:27:00Z
229856,Apple Airpods Headphones,1,150,920 Adams St,San Francisco (CA),94016,Jul,22,2019-07-22T22:03:00Z
229857,USB-C Charging Cable,1,11.95,654 11th St,Atlanta (GA),30301,Jul,11,2019-07-31T11:29:00Z
229858,USB-C Charging Cable,1,11.95,104 14th St,Dallas (TX),75001,Jul,4,2019-07-12T04:54:00Z
229859,AA Batteries (4-pack),1,3.84,498 River St,San Francisco (CA),94016,Jul,12,2019-07-09T12:56:00Z
229860,20in Monitor,1,109.99,18 Cedar St,Dallas (TX),75001,Jul,10,2019-07-15T10:36:00Z
229861,Macbook Pro Laptop,1,1700,715 Dogwood St,New York City (NY),10001,Jul,1,2019-07-21T01:04:00Z
229862,27in 4K Gaming Monitor,1,389.99,782 13th St,Portland (OR),97035,Jul,11,2019-07-15T11:34:00Z
229863,Apple Airpods Headphones,1,150,679 10th St,San Francisco (CA),94016,Jul,0,2019-07-09T00:21:00Z
229864,AAA Batteries (4-pack),1,2.99,450 2nd St,San Francisco (CA),94016,Jul,10,2019-07-18T10:15:00Z
229865,AAA Batteries (4-pack),1,2.99,392 Spruce St,San Francisco (CA),94016,Jul,17,2019-07-14T17:02:00Z
229866,34in Ultrawide Monitor,1,379.99,712 Adams St,Seattle (WA),98101,Jul,13,2019-07-13T13:41:00Z
229867,AAA Batteries (4-pack),1,2.99,246 Park St,Los Angeles (CA),90001,Jul,15,2019-07-04T15:11:00Z
229868,USB-C Charging Cable,1,11.95,801 11th St,Los Angeles (CA),90001,Jul,13,2019-07-16T13:30:00Z
229869,AA Batteries (4-pack),2,3.84,533 10th St,Los Angeles (CA),90001,Jul,16,2019-07-25T16:54:00Z
229870,Macbook Pro Laptop,1,1700,117 5th St,Dallas (TX),75001,Jul,20,2019-07-20T20:46:00Z
229871,Lightning Charging Cable,1,14.95,311 Jackson St,San Francisco (CA),94016,Jul,8,2019-07-09T08:27:00Z
